trial_no,param_hash,params,feature_k,objective_score,valid_ratio_p925,train_ratio_p925,train_valid_gap,spearman_rho,decile_monotonicity,valid_rmse,train_rmse,valid_mae,elapsed_s,best_iteration,p_num_leaves,p_max_depth,p_min_child_samples,p_min_child_weight,p_min_split_gain,p_reg_alpha,p_reg_lambda,p_subsample,p_colsample_bytree,p_learning_rate,p_max_bin,p_path_smooth,p_extra_trees,p_feature_k
11,83d0555a151b53c4,"{'num_leaves': 26, 'max_depth': 6, 'min_child_samples': 6140, 'min_child_weight': 0.0019255395572015624, 'min_split_gain': 0.0, 'reg_alpha': 7.355619850853311, 'reg_lambda': 84.5746003373148, 'subsample': 0.8765047277336799, 'colsample_bytree': 0.5266693352417514, 'learning_rate': 0.012135781063832509, 'max_bin': 63, 'path_smooth': 0.0047639915966305865, 'extra_trees': True, 'feature_k': 39}",39,-1.899161468454867,1.899161468454867,2.538046970138135,0.6388855016832682,0.274812464565573,1.0,0.0102176506347091,0.0161064549221461,0.0086247160843208,8.0,2543,26,6,6140,0.0019255395572015,0.0,7.355619850853311,84.5746003373148,0.8765047277336799,0.5266693352417514,0.0121357810638325,63,0.0047639915966305,True,39
12,a878fd121cae49ec,"{'num_leaves': 8, 'max_depth': 3, 'min_child_samples': 590, 'min_child_weight': 0.026796832798314667, 'min_split_gain': 0.00027413507419758244, 'reg_alpha': 1.7396167422846986, 'reg_lambda': 54.21814280975649, 'subsample': 0.9066202762782356, 'colsample_bytree': 0.6568054393165627, 'learning_rate': 0.01586668862464422, 'max_bin': 63, 'path_smooth': 0.6424916813668934, 'extra_trees': True, 'feature_k': 10}",10,-1.9189837240415863,1.9189837240415863,2.600329121863777,0.6813453978221908,0.2898977545052534,0.8888888888888888,0.009639106209433,0.0161389395445905,0.0081764170497756,1.8,484,8,3,590,0.0267968327983146,0.0002741350741975,1.7396167422846986,54.21814280975649,0.9066202762782356,0.6568054393165627,0.0158666886246442,63,0.6424916813668934,True,10
13,b17e1a7c240ce0cb,"{'num_leaves': 8, 'max_depth': 8, 'min_child_samples': 754, 'min_child_weight': 0.00024053680495891361, 'min_split_gain': 0.01951651378326559, 'reg_alpha': 0.12273630375458194, 'reg_lambda': 34.67265563079218, 'subsample': 0.5579105137484216, 'colsample_bytree': 0.7237342854914002, 'learning_rate': 0.0060857971057506986, 'max_bin': 127, 'path_smooth': 0.1453919918756155, 'extra_trees': True, 'feature_k': 119}",119,-1.9590148349447485,1.9590148349447485,2.652573780416024,0.6935589454712756,0.2931919327170097,1.0,0.0095840024204923,0.0159180720973389,0.0080231972793349,24.1,2964,8,8,754,0.0002405368049589,0.0195165137832655,0.1227363037545819,34.67265563079218,0.5579105137484216,0.7237342854914002,0.0060857971057506,127,0.1453919918756155,True,119
14,9af6bf3203e0d9cd,"{'num_leaves': 13, 'max_depth': 8, 'min_child_samples': 903, 'min_child_weight': 0.0003310418956324517, 'min_split_gain': 0.0, 'reg_alpha': 0.004224235973517089, 'reg_lambda': 3.1658169231879687, 'subsample': 0.7246133323530601, 'colsample_bytree': 0.7787575536200373, 'learning_rate': 0.02286479863770566, 'max_bin': 127, 'path_smooth': 0.8945150807271531, 'extra_trees': True, 'feature_k': 13}",13,-1.938076661670585,1.938076661670585,2.616266771977604,0.6781901103070187,0.2908879116650161,0.8888888888888888,0.0096513357740899,0.0161073141502588,0.0081546117717115,2.5,541,13,8,903,0.0003310418956324,0.0,0.004224235973517,3.1658169231879687,0.7246133323530601,0.7787575536200373,0.0228647986377056,127,0.8945150807271531,True,13
15,991ff4e1bab3c9ef,"{'num_leaves': 6, 'max_depth': 8, 'min_child_samples': 286, 'min_child_weight': 0.0029843353644467227, 'min_split_gain': 0.0, 'reg_alpha': 0.07832259769732479, 'reg_lambda': 2.2202595144810537, 'subsample': 0.6669258246189865, 'colsample_bytree': 0.589102840638424, 'learning_rate': 0.02064524791470012, 'max_bin': 63, 'path_smooth': 0.0315101491238403, 'extra_trees': False, 'feature_k': 74}",74,-1.964189217325971,1.964189217325971,2.713818270473634,0.749629053147663,0.2938450735965364,1.0,0.0094125687150538,0.0158431345157279,0.0079118007202607,3.9,779,6,8,286,0.0029843353644467,0.0,0.0783225976973247,2.2202595144810537,0.6669258246189865,0.589102840638424,0.0206452479147001,63,0.0315101491238403,False,74
16,10d425bd9ff6cf42,"{'num_leaves': 21, 'max_depth': 6, 'min_child_samples': 1495, 'min_child_weight': 0.06674126383295358, 'min_split_gain': 0.0006807874826564588, 'reg_alpha': 0.035027613678423136, 'reg_lambda': 83.63366476207685, 'subsample': 0.9026753209780318, 'colsample_bytree': 0.46747468087357785, 'learning_rate': 0.005865854755559393, 'max_bin': 63, 'path_smooth': 0.002386557173672711, 'extra_trees': False, 'feature_k': 9}",9,-1.9190150503406456,1.9190150503406456,2.6138998507737465,0.6948848004331007,0.2885182938810029,0.8888888888888888,0.0098644139776226,0.0160708239308246,0.0083655104289854,3.2,869,21,6,1495,0.0667412638329535,0.0006807874826564,0.0350276136784231,83.63366476207685,0.9026753209780318,0.4674746808735778,0.0058658547555593,63,0.0023865571736727,False,9
17,02a1273937145e66,"{'num_leaves': 38, 'max_depth': 8, 'min_child_samples': 384, 'min_child_weight': 0.01785847026161885, 'min_split_gain': 0.00013431925993528124, 'reg_alpha': 1.6878698558795624, 'reg_lambda': 95.72167377160835, 'subsample': 0.6563088384557132, 'colsample_bytree': 0.5732108514756699, 'learning_rate': 0.029880163192497203, 'max_bin': 127, 'path_smooth': 2.7142572552186843, 'extra_trees': True, 'feature_k': 50}",50,-1.9423168377124345,1.9423168377124345,2.6800550640677336,0.7377382263552992,0.2932860457054657,1.0,0.0093117581099695,0.0156813345816184,0.00783959960349,3.4,569,38,8,384,0.0178584702616188,0.0001343192599352,1.6878698558795624,95.72167377160837,0.6563088384557132,0.5732108514756699,0.0298801631924972,127,2.7142572552186843,True,50
18,eaa72b014d1130be,"{'num_leaves': 3, 'max_depth': -1, 'min_child_samples': 648, 'min_child_weight': 0.07082488877259253, 'min_split_gain': 0.0, 'reg_alpha': 6.344955605329754, 'reg_lambda': 14.024125070550067, 'subsample': 0.7659186060848996, 'colsample_bytree': 0.6190673131869918, 'learning_rate': 0.009821566828258601, 'max_bin': 127, 'path_smooth': 1.0221111307208344, 'extra_trees': False, 'feature_k': 4}",4,-1.9137375106925687,1.9137375106925687,2.6121659810965485,0.6984284704039798,0.2958955546393662,1.0,0.0099582320869456,0.0164366849907794,0.008446294198508,2.1,1033,3,-1,648,0.0708248887725925,0.0,6.344955605329754,14.024125070550069,0.7659186060848996,0.6190673131869918,0.0098215668282586,127,1.0221111307208344,False,4
19,a0bf4b990c081862,"{'num_leaves': 12, 'max_depth': 4, 'min_child_samples': 290, 'min_child_weight': 0.0001787806114764849, 'min_split_gain': 0.0, 'reg_alpha': 0.6366144994552211, 'reg_lambda': 1.39806065178364, 'subsample': 0.8609300296451781, 'colsample_bytree': 0.7737453362938977, 'learning_rate': 0.006030020449780428, 'max_bin': 127, 'path_smooth': 0.03141110271934876, 'extra_trees': True, 'feature_k': 107}",107,-1.9677883143536343,1.9677883143536343,2.706107238457734,0.7383189241040995,0.2948788385033205,1.0,0.0093675319698248,0.0156173772311723,0.0079031986424296,32.7,2590,12,4,290,0.0001787806114764,0.0,0.6366144994552211,1.39806065178364,0.8609300296451781,0.7737453362938977,0.0060300204497804,127,0.0314111027193487,True,107
20,480e58a593e610b7,"{'num_leaves': 61, 'max_depth': 8, 'min_child_samples': 1125, 'min_child_weight': 0.0001475400162806172, 'min_split_gain': 1.1102341430568339e-05, 'reg_alpha': 0.0029872506553136487, 'reg_lambda': 1.7181160447978314, 'subsample': 0.7746051510580317, 'colsample_bytree': 0.797626927559254, 'learning_rate': 0.019157497141753767, 'max_bin': 63, 'path_smooth': 0.013894673469237211, 'extra_trees': False, 'feature_k': 114}",114,-1.9515027982934248,1.9515027982934248,2.6680921994037825,0.7165894011103571,0.2918617870613579,1.0,0.0095160170187234,0.0156770845642509,0.0080435120384153,7.8,357,61,8,1125,0.0001475400162806,1.110234143056834e-05,0.0029872506553136,1.7181160447978314,0.7746051510580317,0.797626927559254,0.0191574971417537,63,0.0138946734692372,False,114
21,c075ed0827227aa3,"{'num_leaves': 4, 'max_depth': -1, 'min_child_samples': 2145, 'min_child_weight': 0.00012810689854604221, 'min_split_gain': 0.0, 'reg_alpha': 0.0029604114510543168, 'reg_lambda': 1.963783822893186, 'subsample': 0.6854933244396081, 'colsample_bytree': 0.8379112995933413, 'learning_rate': 0.03509444299999547, 'max_bin': 63, 'path_smooth': 2.51577004219901, 'extra_trees': False, 'feature_k': 102}",102,-1.9597053984249224,1.9597053984249224,2.636349241567204,0.676643843142281,0.2877897249358094,1.0,0.0097270401950554,0.0159595581890461,0.00817248383337,2.7,378,4,-1,2145,0.000128106898546,0.0,0.0029604114510543,1.963783822893186,0.6854933244396081,0.8379112995933413,0.0350944429999954,63,2.51577004219901,False,102
22,bcbf26b4e01c0b87,"{'num_leaves': 3, 'max_depth': -1, 'min_child_samples': 343, 'min_child_weight': 0.00011849448688478274, 'min_split_gain': 0.0, 'reg_alpha': 0.038831403541398336, 'reg_lambda': 2.1538511892394627, 'subsample': 0.7606335429886083, 'colsample_bytree': 0.7144515203111091, 'learning_rate': 0.031152106462403996, 'max_bin': 63, 'path_smooth': 0.06669873696544594, 'extra_trees': False, 'feature_k': 13}",13,-1.911408417730209,1.911408417730209,2.6287607327924585,0.7173523150622494,0.2925431654544343,1.0,0.0097052107146526,0.0160688185246224,0.0082033124218339,0.9,292,3,-1,343,0.0001184944868847,0.0,0.0388314035413983,2.1538511892394627,0.7606335429886083,0.7144515203111091,0.0311521064624039,63,0.0666987369654459,False,13
23,293ad10c31357355,"{'num_leaves': 5, 'max_depth': 4, 'min_child_samples': 287, 'min_child_weight': 0.000654892984280595, 'min_split_gain': 0.0, 'reg_alpha': 0.8257554839534206, 'reg_lambda': 1.696346948736698, 'subsample': 0.9357239310819294, 'colsample_bytree': 0.7463190713264348, 'learning_rate': 0.00615992015810064, 'max_bin': 127, 'path_smooth': 0.2171914800715812, 'extra_trees': True, 'feature_k': 46}",46,-1.9474672901345167,1.9474672901345167,2.657940284329752,0.710472994195235,0.2952822818449674,1.0,0.0095216063983925,0.0159895970362398,0.0080035981760627,12.6,2962,5,4,287,0.0006548929842805,0.0,0.8257554839534206,1.696346948736698,0.9357239310819294,0.7463190713264348,0.0061599201581006,127,0.2171914800715812,True,46
24,34b25a382f0cea7d,"{'num_leaves': 13, 'max_depth': 8, 'min_child_samples': 375, 'min_child_weight': 0.004815700266876631, 'min_split_gain': 0.0, 'reg_alpha': 2.3468935325736378, 'reg_lambda': 2.048249732338499, 'subsample': 0.6567270777117654, 'colsample_bytree': 0.3853238088437636, 'learning_rate': 0.029232213420193137, 'max_bin': 63, 'path_smooth': 0.01673487098629829, 'extra_trees': False, 'feature_k': 49}",49,-1.9421311111662285,1.9421311111662285,2.690427993433018,0.7482968822667904,0.2926696331765141,1.0,0.0095443175473131,0.0155883596132547,0.0081361039951297,1.5,205,13,8,375,0.0048157002668766,0.0,2.3468935325736378,2.048249732338499,0.6567270777117654,0.3853238088437636,0.0292322134201931,63,0.0167348709862982,False,49
25,a06c1c95efcbb733,"{'num_leaves': 13, 'max_depth': 4, 'min_child_samples': 299, 'min_child_weight': 0.00020470182925576237, 'min_split_gain': 0.0, 'reg_alpha': 0.17585335881631012, 'reg_lambda': 3.812652072160981, 'subsample': 0.7125964720820535, 'colsample_bytree': 0.7761535767545874, 'learning_rate': 0.00762282538064809, 'max_bin': 127, 'path_smooth': 0.003893196766079287, 'extra_trees': False, 'feature_k': 57}",57,-1.9973979592094435,1.9973979592094435,2.7150496354153613,0.7176516762059177,0.2901485017004669,1.0,0.0093931885841711,0.0155667968588328,0.0079692111847917,17.2,1379,13,4,299,0.0002047018292557,0.0,0.1758533588163101,3.812652072160981,0.7125964720820535,0.7761535767545874,0.007622825380648,127,0.0038931967660792,False,57
26,b4b0d2ab1f1d88b6,"{'num_leaves': 16, 'max_depth': 4, 'min_child_samples': 413, 'min_child_weight': 0.0001777492688574413, 'min_split_gain': 0.0, 'reg_alpha': 0.02421215583597464, 'reg_lambda': 6.890197967658289, 'subsample': 0.6997179077759751, 'colsample_bytree': 0.8486360840268987, 'learning_rate': 0.011376079294097424, 'max_bin': 127, 'path_smooth': 0.0015738694132039776, 'extra_trees': False, 'feature_k': 26}",26,-1.9501506798927817,1.9501506798927817,2.7141458029816907,0.763995123088909,0.2882442773774276,1.0,0.0097068797975399,0.0159354499700799,0.0082832155692312,8.9,756,16,4,413,0.0001777492688574,0.0,0.0242121558359746,6.890197967658289,0.6997179077759751,0.8486360840268987,0.0113760792940974,127,0.0015738694132039,False,26
27,bf6039be5facab34,"{'num_leaves': 3, 'max_depth': -1, 'min_child_samples': 348, 'min_child_weight': 0.00025885735551250396, 'min_split_gain': 0.0, 'reg_alpha': 0.003498978204730898, 'reg_lambda': 9.85494663538985, 'subsample': 0.9282669755753865, 'colsample_bytree': 0.6764901093006054, 'learning_rate': 0.029239987605194365, 'max_bin': 63, 'path_smooth': 2.6823554939318854, 'extra_trees': True, 'feature_k': 94}",94,-1.9371219003804687,1.9371219003804687,2.650982178894471,0.713860278514002,0.2926895684711,1.0,0.0095135192351021,0.0158893344773154,0.0079787002174129,8.6,1352,3,-1,348,0.0002588573555125,0.0,0.0034989782047308,9.85494663538985,0.9282669755753864,0.6764901093006054,0.0292399876051943,63,2.682355493931885,True,94
28,07ece772da487701,"{'num_leaves': 11, 'max_depth': 5, 'min_child_samples': 298, 'min_child_weight': 0.00012030921591960005, 'min_split_gain': 0.0, 'reg_alpha': 1.0031676385390822, 'reg_lambda': 6.2676102182259745, 'subsample': 0.7540373672112237, 'colsample_bytree': 0.8036886426709517, 'learning_rate': 0.008036882539862508, 'max_bin': 127, 'path_smooth': 0.0076385555621050205, 'extra_trees': True, 'feature_k': 86}",86,-1.970703717047038,1.970703717047038,2.695819715534403,0.725115998487365,0.2963383630899002,0.8888888888888888,0.0094281697752419,0.0157340082581259,0.0079739495848226,11.2,1342,11,5,298,0.0001203092159196,0.0,1.0031676385390822,6.267610218225975,0.7540373672112237,0.8036886426709517,0.0080368825398625,127,0.007638555562105,True,86
29,e00d639058840ce4,"{'num_leaves': 10, 'max_depth': 5, 'min_child_samples': 339, 'min_child_weight': 0.0006565085785750505, 'min_split_gain': 0.0, 'reg_alpha': 2.524308864374299, 'reg_lambda': 1.3137502256362938, 'subsample': 0.7688635347625417, 'colsample_bytree': 0.6986163521975844, 'learning_rate': 0.006080072134874907, 'max_bin': 127, 'path_smooth': 0.002509533356605286, 'extra_trees': True, 'feature_k': 96}",96,-1.9655876061427764,1.9655876061427764,2.674978806877343,0.7093912007345666,0.2954521937317418,1.0,0.0094585286718709,0.0157738168771229,0.007983976177129,15.1,2040,10,5,339,0.000656508578575,0.0,2.524308864374299,1.3137502256362938,0.7688635347625417,0.6986163521975844,0.0060800721348749,127,0.0025095333566052,True,96
30,bac845e3e43ea2a2,"{'num_leaves': 10, 'max_depth': -1, 'min_child_samples': 409, 'min_child_weight': 0.0004669941687914028, 'min_split_gain': 0.0, 'reg_alpha': 0.41890770067236066, 'reg_lambda': 14.844696765032813, 'subsample': 0.7074951109733603, 'colsample_bytree': 0.839496600863244, 'learning_rate': 0.01032301305906477, 'max_bin': 63, 'path_smooth': 0.0482952157465468, 'extra_trees': True, 'feature_k': 48}",48,-1.9820919039492784,1.9820919039492784,2.6696170453238275,0.6875251413745491,0.2956928319031761,0.8888888888888888,0.009425737623356,0.0157957316602127,0.0079342773318736,8.9,1334,10,-1,409,0.0004669941687914,0.0,0.4189077006723606,14.844696765032811,0.7074951109733603,0.839496600863244,0.0103230130590647,63,0.0482952157465468,True,48
31,8c66cc70fafac0fb,"{'num_leaves': 8, 'max_depth': -1, 'min_child_samples': 224, 'min_child_weight': 0.0019199732002295115, 'min_split_gain': 0.0, 'reg_alpha': 2.088175594598468, 'reg_lambda': 22.568409622372286, 'subsample': 0.8918259466717915, 'colsample_bytree': 0.8526765625287831, 'learning_rate': 0.015524948210986133, 'max_bin': 63, 'path_smooth': 0.05063796686130533, 'extra_trees': True, 'feature_k': 18}",18,-1.9130533110740684,1.9130533110740684,2.6681282483907043,0.7550749373166359,0.2939318134162707,1.0,0.0095057480144116,0.0160430313068183,0.0080102636019572,7.7,1539,8,-1,224,0.0019199732002295,0.0,2.088175594598468,22.56840962237229,0.8918259466717915,0.8526765625287831,0.0155249482109861,63,0.0506379668613053,True,18
32,3068cedf2cff38fc,"{'num_leaves': 4, 'max_depth': 2, 'min_child_samples': 277, 'min_child_weight': 0.0002069793489961487, 'min_split_gain': 0.004386232727682098, 'reg_alpha': 0.3419791879927444, 'reg_lambda': 2.4201819905940147, 'subsample': 0.8277557581177439, 'colsample_bytree': 0.7990647468393616, 'learning_rate': 0.006110278593904034, 'max_bin': 63, 'path_smooth': 0.018524909390462262, 'extra_trees': False, 'feature_k': 126}",126,-1.9465419299017943,1.9465419299017943,2.667060444475501,0.7205185145737072,0.2938548764402015,1.0,0.0094989135537972,0.0158080478166463,0.0079926489749537,21.8,2954,4,2,277,0.0002069793489961,0.004386232727682,0.3419791879927444,2.4201819905940147,0.8277557581177439,0.7990647468393616,0.006110278593904,63,0.0185249093904622,False,126
33,74540dd494d02fe3,"{'num_leaves': 5, 'max_depth': 4, 'min_child_samples': 214, 'min_child_weight': 0.0001388767267437817, 'min_split_gain': 0.0, 'reg_alpha': 0.4617288759982928, 'reg_lambda': 2.676764560612455, 'subsample': 0.6335213676166872, 'colsample_bytree': 0.8201943226550413, 'learning_rate': 0.005601429482986126, 'max_bin': 127, 'path_smooth': 0.08113755628510591, 'extra_trees': False, 'feature_k': 43}",43,-1.9418822185255336,1.9418822185255336,2.676515805044673,0.7346335865191391,0.2946243749992671,1.0,0.0095518082917334,0.0158441824375961,0.0080700173869697,12.4,1939,5,4,214,0.0001388767267437,0.0,0.4617288759982928,2.676764560612455,0.6335213676166872,0.8201943226550413,0.0056014294829861,127,0.0811375562851059,False,43
34,ce7753678be046a4,"{'num_leaves': 17, 'max_depth': 6, 'min_child_samples': 559, 'min_child_weight': 0.00019180956825858982, 'min_split_gain': 0.0, 'reg_alpha': 0.11470130633816956, 'reg_lambda': 2.2499252464745085, 'subsample': 0.9086219800666382, 'colsample_bytree': 0.7266883255810452, 'learning_rate': 0.005663613192227538, 'max_bin': 127, 'path_smooth': 0.006743205464612305, 'extra_trees': False, 'feature_k': 57}",57,-1.9595309099216072,1.9595309099216072,2.744570729118168,0.7850398191965609,0.2931759195663456,1.0,0.0093441288418343,0.0155277024514855,0.007929735460817,26.5,1527,17,6,559,0.0001918095682585,0.0,0.1147013063381695,2.2499252464745085,0.9086219800666382,0.7266883255810452,0.0056636131922275,127,0.0067432054646123,False,57
